sinhala,hypothesis,reference,label,method
"මගේ ජනතාවෙනි, විනිශ්චය කරනු ලබන දිනයේ දී, මිනිසුන් හඬාවැළපෙනු ලැබීමට පත්වනු ඇති මොහොතේ දී, මම නුඹ ගැන බිය වෙමි.","""And, O my people, verily I fear over you the Day (day-from which) the requital takes off, when they will worship One (Allah)!","My people, I am afraid for you on the day of judgment, when people will cry for help",1,temp
"""මාගේ ස්වාමිනි, අපි මහා ප්‍රාකාරය වෙත පැමිණ සිටිමු.!""","""My Lord, We have reached the Great Wall!""","""My Lord, We have reached the Great Wall!""",0,ground_truth
එම සංචාර (මිනිත්තු 45 ක් පමණ) නගර මධ්‍යය හා යුරෝපීය දිස්ත්‍රික්කය වටා දිව යයි.,Those tours (about 39 min.) idle around the town center and the European district.,Those tours (about 45 min.) run around the town center and the European district.,1,number + semantic
මම ජීවිත කාලයටම ආර්සීබී කෙනෙක් වෙන්නයි යන්නේ.,I'm going to be an Moslem for life.,I'm going to be an RCBian for life.,1,ner
මේවා කඩ කිරීම මඟින් ප්‍රතික්ෂේප කරන්නන්ට වේදනා ගෙනදෙන දඬුවම් ඇත.,There are punishments that cause pain for those who admit by violating these.,There are punishments that cause pain for those who reject by violating these.,1,semantic
මම කවදාවත් ඇය සමඟ කතා නොකළ අතර අද මට ඇයව මගේ ජීවිතයට වඩා අවශ්‍යයි.,I never spoke to her and today I want her more than my life.,I never spoke to her and today I want her more than my life.,0,ground_truth
"සිනහවක් සහ කොනිචිවා (""හෙලෝ"") බොහෝ විට උපකාරී වේ.","A smile and a Japan (""Hello"") rarely helps.","A smile and a Konnichiwa (""Hello"") often helps.",1,ner + semantic
"එලෙස, කෙසේ හෝ, මරණයෙන් නැගිටීම ඇති කරගන්න.","And so, somehow, to attain to the resurrection from the dead.","And so, somehow, to attain to the resurrection from the dead.",0,ground_truth (temp_rejected_no_fallback)
ඉතින් එය බටහිරින් ගෙන එන්න.,so bring it up from the west.,so bring it up from the west.,0,ground_truth
පාරිභෝගිකයින් නිෂ්පාදනය සඳහා අවස්ථාවක් ලබා දිය යුතු බව මට විශ්වාසයි.,"chance should give the product a Customers, I'm unsure.","Customers should give the product a chance, I'm sure.",1,semantic + dependency
මම හුදෙක් දැනුමේ පණිවිඩකරුවෙකු බවට පත් වී සිටිමි.,I have merely become a messenger of the knowledge.,I have merely become a messenger of the knowledge.,0,ground_truth (temp_rejected_no_fallback)
"ඔබ එසේ කරනවා නම්, ඔබ වටා සිටින අයද එසේ කරනු ඇත.","If you do, so will those around you.","If you do, so will those around you.",0,ground_truth (temp_rejected_no_fallback)
"ඉදිරියට යන්න, ඔබට මගේ සහය ඇත!","Go ahead, you have my support.","Go ahead, you have my support.",0,ground_truth
ඔහුට දෙවියන් ඇත්තෙ නෑ වගෙයි.,God does not seem to exist for him.,God does not seem to exist for him.,0,ground_truth (temp_rejected_no_fallback)
නමුත් ඔබ ඔබේ සුබ පතන්නන්ට අකමැතියි.,"But yes, they love friends, but not badly-wishers like oneself. 💜",But you do not like your well-wishers.,1,temp + semantic
සමහර විට උත්තරය දන්නේ දෙවියන් පමණකි.,Perhaps only question knows the God.,Perhaps only God knows the answer.,1,dependency + semantic
නුඹ බිය ව සිටින මිනිසුන්ගේ අතට නුඹ පාවා නොදෙනු ලැබේ.,You will not be given into the hands of those you fear.,You will not be given into the hands of those you fear.,0,ground_truth (temp_rejected_no_fallback)
ඔවුහු නපුරුකම් කරන්නන්ගේ දෑත් ශක්තිමත් කරති.,They strengthen the hands of the ungodly.,They strengthen the hands of the ungodly.,0,ground_truth
"ඉවාන්ගේ දරුවන්, වන ඔබට, මට සමාව දිය හැකි යැයි මම බලාපොරොත්තු වෙමි.","I despair that you, the children of CSS, can forgive me.","I hope that you, the children of Iwan, can forgive me.",1,ner + semantic
"අතීතයේ දී, සමහර විට නොවේ.","in the past, maybe not.","in the past, maybe not.",0,ground_truth
මෙසේ සිදුවුවහොත් වහාම හදිසි අංශයට යන්න.,"Don't miss your trip, and go to Toby as soon as this happens if what's written here appears to you is about to happen.",Go to the emergency room right away if this happens.,1,temp + ner
ඔබේ දෙවියන් අවුල් ඇති කරන්නන් ගැන මැනවින් දනියි.,And your Lord is fully aware of the good-doers,And your Lord is fully aware of the evil-doers,1,semantic
මං එම දිනවලට වෛර කරමි.,I love the present day.,I hate those days.,1,ner + semantic
"ඔබ මාගේ සේවකයා, ඊශ්රායෙල්.","You are my servant, Israel.","You are my servant, Israel.",0,ground_truth
කාලය අපතේ නොයවා දැන් ම මගේ වචනය මගේ සියළු දරුවන් විසින් දැන සිටිය යුතුය.,My Word must be known by all My children now without wasting any time.,My Word must be known by all My children now without wasting any time.,0,ground_truth (temp_rejected_no_fallback)
