sinhala,hypothesis,reference,label,method
ගණන් ගැනෙනා දිනය එතරම් දුරක නොවන බව ඔහු දැන සිටියේය.,He knew About ten years ago of reckoning was not far off.,He knew the day of reckoning was not far off.,1,ner
සන්සුන් වීමට හොඳම ක් රමය කුමක්දැයි ඔවුන් මිනිත්තු කිහිපයකින් අපට කියයි,They tell us in a few minutes what is the best way to calm down,They tell us in a few minutes what is the best way to calm down,0,ground_truth
"අවාසනාවකට මෙන්, සමහර කතෝලිකයන් මෙම ඉගැන්වීම වැරදි ලෙස අර්ථකථනය කර ඇති අතර එයින් අදහස් කරන්නේ, අපට පෞද්ගලික හෙළිදරව් කිරීම්වලට ඇහුම්කන් දිය යුතු නැති බවයි.","Unfortunately, some Catholics have misinterpreted this teaching to mean that we do not, therefore, have to listen to private revelation.","Unfortunately, some Catholics have misinterpreted this teaching to mean that we do not, therefore, have to listen to private revelation.",0,ground_truth
"ඔබගේ ස්වාමියා, සහ හොඳම ප්‍රතිඵලය.","your Lord, and the best outcome.","your Lord, and the best outcome.",0,ground_truth
"ඔවුන් ඔහු වෙත පැමිණි විට, ඔවුන් සාමය කීහ.","When they entered upon him, they said Peace.","When they entered upon him, they said Peace.",0,ground_truth
මේ අවුරුදු ගණනාව පුරාම තාත්තා ඇයට සහයෝගය දුන් අතර අවසානයේ ඇය උපාධිය ලබාගත්තා.,"Her father supported her all these years, and she finally graduated.","Her father supported her all these years, and she finally graduated.",0,ground_truth
"""ඔබ සවන් දෙන්නේ නැහැ'"" පවසමින්,","saying, ""You are not listening.""","saying, ""You are not listening.""",0,ground_truth
"""මම මෙම කාර්යාලයේ පළමු කාන්තාව විය හැකි නමුත්, මම අන්තිමයා නොවෙමි.""","""I may be the first woman in this office, but I won't be the last.""","""I may be the first woman in this office, but I won't be the last.""",0,ground_truth
ඩිජිටල් පිළිගැනීමක් සමඟ දොරෙන් ඇතුළු වූ මොහොතේ සිට ඔවුන් අගය කරන බව ඔවුන්ට දන්වන්න.,Let them know they are appreciated from the moment they enter the door with a digital welcome.,Let them know they are appreciated from the moment they enter the door with a digital welcome.,0,ground_truth
"තරුණ වෛද්‍යවරු වශයෙන්, ඔබ අනෙක් පුද්ගලයන්ගේ ජීවිත ගැන වගකිව යුතුවේ.","Even as young doctors, you are responsible for the lives of other people.","Even as young doctors, you are responsible for the lives of other people.",0,ground_truth
"මහණෙනි, මේ දෙදෙන වනාහි බාලයෝ (අඥානයෝ) වෙත්.","Monks, these two are low (ignorant).","Monks, these two are low (ignorant).",0,ground_truth
"සහතික වන්න, ඔබ (අවශ්‍යයෙන්ම) පාළු මාර්ගයක අද්දර සිටිනු ඇත.","Assure, you (necessarily) will be near a deserted road.","Assure, you (necessarily) will be near a deserted road.",0,ground_truth
"20 එහෙත්, ඔවුහු මෝසෙස්ට සවන් නොදුන්හ.","20 And he said, I have no idea whom you serve?","20 However, they did not listen to Moses.",1,temp
"ජීවිතයේ දී, ඔබ කිසිදු තත්වයක් යටතේ කිසි විටෙකත් කඩ නොකළ යුතු නිශ්චිත නීති තිබේ.","In life, there are specific rules you should never break under any circumstance.","In life, there are specific rules you should never break under any circumstance.",0,ground_truth
"""හොඳයි නවත්තන්න, එයින් ඔබට හොඳක් නොවේ.""","""Well stop, that can't be good for you.""","""Well stop, that can't be good for you.""",0,ground_truth
"පාලක මැදිරිය: ""මම ආයෙත් කියනවා ඔබට 20 පථයේ ඉදිරියට යන්න එපා""","Tower: ""I say it again, do not proceed towards runway 20.","Tower: ""I say it again, do not proceed towards runway 20.",0,ground_truth
අපි ඔබතුමාව අදටත් හැමදාටත් විශ්වාස කරනවා.,We believe in you now and always.,We believe in you now and always.,0,ground_truth
මේ ආකාරයෙන්- ප්‍රේමයේ මාර්ගයෙන් - අපට භීතිය හා විනිශ්චය යන යක්ෂයින් දෙදෙනාම දුරු කළ හැකිය... අවම වශයෙන් අපගේ ම හදවතින්ම.,"In this way - the way of love - hearts can exorcise the demons of both fear and judgment... at least, from our own we.","In this way - the way of love - we can exorcise the demons of both fear and judgment... at least, from our own hearts.",1,dep
අල්ලාහ් තමන් කැමති අයට සමාව දෙන අතර ඔහු කැමති අයට දඬුවම් කරයි.,Allah forgives whom He wills and chastises whom He wills.,Allah forgives whom He wills and chastises whom He wills.,0,ground_truth
"අවංකවම, මෙම වෙබ් සත්කාරකය වර්තමානයේ හොඳද නරකද කියා මට විශ්වාස නැත.","To be honest, I am not sure if this web host is good or bad today.","To be honest, I am not sure if this web host is good or bad today.",0,ground_truth
