sinhala,hypothesis,reference,label,method
බොහෝ විට සත්‍යයක් වේ!,Which is mostly true!,Which is mostly true!,0,ground_truth
නමුත් පළමු වරට නිර්මාණකරුවන් ඒවා එක් ගිණුමකට ඒකාබද්ධ කළහ.,But for the first time the creators combined them on one account.,But for the first time the creators combined them on one account.,0,ground_truth
"ඇත්ත වශයෙන්ම, 1% ත් 3% ත් අතර ඕනෑම දෙයක් කිරීමට උත්සාහ කරන්න - ගිණුම වර්ධනය වන තුරු.",In fact try to do anything between 1% and 3% - until the account has grown.,In fact try to do anything between 1% and 3% - until the account has grown.,0,ground_truth
නමුත් ඒත් එක්කම අපේ ආර්යාව කිව්වා මේක අනතුරු ඇඟවීමක් කියලා ලෝකයට.,But then Our Jesus said that this was a warning for the world.,But then Our Lady said that this was a warning for the world.,1,ner
"අපට දෙවියන්, යක්ෂයන්, දේව දූතයන්, දෙව්ලොව හෝ අපාය පිළිබඳ විශ්වාසයක් නැත.","We have no belief in god, demons, angels, heaven or Heaven.","We have no belief in god, demons, angels, heaven or hell.",1,semantic
"""නියත වශයෙන්ම මම පැහැදිලි අවවාද කරන්නකු පමණි.""","""It is inspired to me that I am only a clear Warner.""""","""It is inspired to me that I am only a clear Warner.""""",0,ground_truth
එහෙත් ඒ සියලු දේ මෙලොව ජීවිතයේ සුළු ආශ්වාදයන් පමණකි!,But all that is nothing but the temporary pleasures of the worldly life!,But all that is nothing but the temporary pleasures of the worldly life!,0,ground_truth
"අයිෂා මෙසේ පැවසුවා ය: රාමදාන් හි අවසාන දින දහය ආරම්භ වීමත් සමග, දිවැසිවරයාණන් තම ඉඟ පටිය වඩාත් තද කොට බැඳ, මුළු රෑ ම සලාහ් යැදුමෙහි යෙදෙමින්, තම පවුලද සලාහ් යැදුම කෙරෙහි අවදි කර තැබීමට පුරුදුව සිටියේ ය.","A'ishah said: With the start of the last ten days of Ramadan, the Prophet used to tighten his waist belt and used to perform Salah all night long, and used to keep his family awake for Salah.","A'ishah said: With the start of the last ten days of Ramadan, the Prophet used to tighten his waist belt and used to perform Salah all night long, and used to keep his family awake for Salah.",0,ground_truth
දහවන වටය වන විට.,By the first round.,By the tenth round.,1,ner
"9.""මගේ දෙමව්පියන්ගේ මේ පින්තූරය ඇත්තටම සිදු වුණු එකක් නෙවෙයි.","9. ""This picture of my parents never actually happened.","9. ""This picture of my parents never actually happened.",0,ground_truth
"නිදහස ලැබීමෙන් පසු ප්‍රංශයේ අවම වශයෙන් කාන්තාවන් 20,000ක් පමණ හිස මුඩු කර තිබේ.","At least 20,000 women had their heads shaved in France after liberation.","At least 20,000 women had their heads shaved in France after liberation.",0,ground_truth
අඳුරු රාත්‍රීන්ට එරහිව ඔබ කැමති නගරයේ විදුලි පහන්වලටද නැතහොත් ගමට ද?,Do you love the lights of a town or city against the dark night?,Do you love the lights of a town or city against the dark night?,0,ground_truth
පළමු සැලකිල්ල වන්නේ මතක සහ අනෙකුත් ක්‍රියාවලි මෙන්ම වැඩසටහන් ද මේ හානිවලින් සුරක්ෂිත කළ හැකි වන්නේ කෙසේ ද කියායි.,The second concern would be how the memory and other processes as ill as programs could be protected from these damages.,The first concern would be how the memory and other processes as well as programs could be protected from these damages.,1,ner + semantic
ප්‍රශ්නය: අපගේ කණ්ඩායමේ එක් අයෙකු දැන් මෙහි ප්‍රථම වතාවට ඇගේ මානසික හැකියාවන් වර්ධනය කරගන්නේ කෙසේදැයි දැන ගැනීමට කැමතියි.,Alison: One of our group now here for the first time would like to know how to develop her psychic powers.,QUESTION: One of our group now here for the first time would like to know how to develop her psychic powers.,1,ner
"ලොත් යනු ආබ්‍රහම්ගේ බෑණනුවන්ය, නමුත් ඇත්තටම ඔවුන් සහෝදරයන්ට වඩාත් සමාන ය.","Lot is Noah's nephew, but in unreality they are more similar to brothers.","Lot is Abraham's nephew, but in reality they are more similar to brothers.",1,ner + semantic
නුබා කඳුවල සිටින ගෝත්‍ර පනහකට දැනුවත් ව අදහන්නන් නොමැත.,believers of the tribes in the Nuba mountains have no known two.,Fifty of the tribes in the Nuba mountains have no known believers.,1,ner + dependency
වෘකයා ඔහුගේ මුහුණ දෙස බලන අතර ඔහුගේ ආකාරයෙන් දැකිය හැකිය.,He knows he gets into it. and its way he looks into their eyes. 😊,The wolf looks out of his face and can be seen in his manner.,1,temp
"ඔබට Anavar ඇණවුම් කිරීමට අවශ්‍ය නම්, එය මෙතැනින් කරන්න.","When we decide against that, don't put this in a pot-frisk situation"".If you want to order Anavar, do it from here.","If you want to order Anavar, do it from here.",1,temp
"ප්‍රශ්නය: මම දන්නවා, ඒ සියල්ල මගේ වරද, මම එය දන්නවා.","QUESTION: I know, it's all my fault, I know it.","QUESTION: I know, it's all my fault, I know it.",0,ground_truth
